JobID,Href,Title
887202,/887202/maestro.aspx,Ver oferta
887084,/887084/jefe-de-comunicaciones.aspx,COORDINADOR DE COMUNICACIONES
887084,/887084/jefe-de-comunicaciones.aspx,Ver oferta
887150,/887150/ejecutivo-de-servicio-al-cliente.aspx,EJECUTIVO DE SERVICIO AL CLIENTE PRESENCIAL PLAZA MUNDO SOYAPANGO
887150,/887150/ejecutivo-de-servicio-al-cliente.aspx,Ver oferta
887080,/887080/jefe-de-ventas.aspx,JEFE DE TIENDA - NEJAPA
887080,/887080/jefe-de-ventas.aspx,Ver oferta
887078,/887078/contador-general.aspx,CONTADOR COPORATIVO JR.
887078,/887078/contador-general.aspx,Ver oferta
887077,/887077/supervisor-de-ventas.aspx,"SUPERVISOR DE TIENDA EN SHELL VIA DEL MAR, NUEVO CUSCATLAN."
887077,/887077/supervisor-de-ventas.aspx,Ver oferta
887072,/887072/asistente-de-ventas.aspx,AGENTE DE PISTA PUMA TACACHICO
887072,/887072/asistente-de-ventas.aspx,Ver oferta
887073,/887073/prevendedor.aspx,PREVENDEDOR - SAN SALVADOR
887073,/887073/prevendedor.aspx,Ver oferta
887069,/887069/mensajero.aspx,Mensajero motociclista bono bienvenida de $200
887069,/887069/mensajero.aspx,Ver oferta
